sale_id,date,client_id,campaign_id,country,region,latitude,longitude,market_status,service,salesperson,segment,revenue,cost,profit,pipeline_stage,win_loss_status,sales_cycle_days
S-91803,2026-05-01,C-4609,CAM-646,South Africa,Cape Town,-33.9249,18.4241,Growth,Forecasting Model,Boitumelo,SME,126739.42,82490.57,44248.85,Lead,Lost,24
S-25295,2026-01-25,C-8824,CAM-826,South Africa,Cape Town,-33.9249,18.4241,Growth,Data Automation,Neo,Enterprise,106288.31,74000.96,32287.35,Proposal,Lost,28
S-12830,2026-03-09,C-7585,CAM-395,Botswana,Francistown,-21.1702,27.5079,Growth,AI Chatbot,Thato,Startup,51072.05,15829.02,35243.03,Closed,Pending,51
S-29842,2026-04-04,C-3510,CAM-330,Nigeria,Lagos,6.5244,3.3792,Potential,Cybersecurity,Lerato,NGO,115694.07,43476.0,72218.07,Qualified,Won,61
S-98611,2026-02-25,C-7808,CAM-442,Namibia,Windhoek,-22.5609,17.0658,Expansion,Forecasting Model,Neo,Government,108564.26,43144.69,65419.57,Qualified,Lost,49
S-10158,2026-01-10,C-4398,CAM-340,Kenya,Nairobi,-1.2921,36.8219,Potential,HR Analytics,Thato,Startup,58868.15,28944.58,29923.57,Lead,Won,53
S-67745,2026-04-11,C-7202,CAM-753,Namibia,Windhoek,-22.5609,17.0658,Expansion,Data Automation,Neo,Government,43491.05,17446.16,26044.89,Proposal,Pending,41
S-21383,2025-11-27,C-9530,CAM-382,Botswana,Gaborone,-24.6282,25.9231,Existing,BI Dashboard,Mpho,Government,83924.01,47047.09,36876.92,Lead,Pending,51
S-19047,2026-04-09,C-3367,CAM-696,Kenya,Nairobi,-1.2921,36.8219,Potential,Process Optimisation,Neo,SME,48637.98,21639.28,26998.7,Negotiation,Pending,8
S-97323,2025-12-03,C-5314,CAM-367,Nigeria,Lagos,6.5244,3.3792,Potential,Forecasting Model,Mpho,NGO,96774.41,52175.26,44599.15,Closed,Pending,7
S-60348,2026-03-06,C-5434,CAM-997,Botswana,Francistown,-21.1702,27.5079,Growth,Cybersecurity,Kabelo,NGO,111279.67,37178.24,74101.43,Lead,Won,68
S-16090,2025-12-26,C-5451,CAM-471,Zimbabwe,Harare,-17.8292,31.0522,Potential,AI Chatbot,Mpho,NGO,119837.62,54528.42,65309.2,Closed,Lost,13
S-92054,2026-02-24,C-9973,CAM-416,South Africa,Cape Town,-33.9249,18.4241,Growth,BI Dashboard,Boitumelo,Government,83740.64,40453.95,43286.69,Proposal,Won,45
S-42507,2026-01-24,C-1289,CAM-919,Zambia,Lusaka,-15.3875,28.3228,Potential,Cybersecurity,Mpho,NGO,14846.22,8581.02,6265.2,Closed,Lost,58
S-11429,2025-11-20,C-8259,CAM-887,Botswana,Gaborone,-24.6282,25.9231,Existing,Data Automation,Neo,NGO,56584.18,25163.12,31421.06,Proposal,Pending,4
S-34720,2026-03-10,C-5225,CAM-426,Namibia,Windhoek,-22.5609,17.0658,Expansion,Data Automation,Thato,Enterprise,38981.45,24289.98,14691.47,Proposal,Won,39
S-47317,2026-04-11,C-6669,CAM-421,South Africa,Johannesburg,-26.2041,28.0473,Existing,AI Chatbot,Mpho,NGO,119371.56,43531.84,75839.72,Lead,Won,30
S-68309,2026-01-24,C-1199,CAM-579,South Africa,Cape Town,-33.9249,18.4241,Growth,BI Dashboard,Thato,Government,109216.72,77251.69,31965.03,Qualified,Lost,37
S-54932,2026-04-06,C-1658,CAM-611,South Africa,Johannesburg,-26.2041,28.0473,Existing,Forecasting Model,Boitumelo,Startup,88376.89,26780.4,61596.49,Negotiation,Lost,48
S-37694,2026-03-10,C-7837,CAM-871,Zambia,Lusaka,-15.3875,28.3228,Potential,Process Optimisation,Aisha,SME,38861.4,21235.29,17626.11,Qualified,Pending,29
S-28918,2025-12-02,C-9976,CAM-267,Botswana,Francistown,-21.1702,27.5079,Growth,Forecasting Model,Neo,NGO,28275.33,12213.45,16061.88,Closed,Won,55
S-67828,2025-11-21,C-5045,CAM-267,South Africa,Cape Town,-33.9249,18.4241,Growth,Cybersecurity,Aisha,NGO,127894.52,72221.3,55673.22,Qualified,Lost,54
S-80384,2026-01-29,C-7008,CAM-569,Botswana,Maun,-19.9833,23.4167,Expansion,BI Dashboard,Boitumelo,Startup,41675.64,16971.27,24704.37,Qualified,Won,28
S-33642,2026-01-31,C-4304,CAM-630,Botswana,Gaborone,-24.6282,25.9231,Existing,Forecasting Model,Boitumelo,Enterprise,15456.05,7786.06,7669.99,Qualified,Lost,7
S-95443,2026-02-03,C-1182,CAM-774,Zimbabwe,Harare,-17.8292,31.0522,Potential,BI Dashboard,Boitumelo,SME,80933.84,25296.94,55636.9,Negotiation,Lost,50
S-59668,2026-01-28,C-2564,CAM-454,Kenya,Nairobi,-1.2921,36.8219,Potential,Forecasting Model,Kabelo,NGO,63545.39,20722.98,42822.41,Negotiation,Pending,45
S-63961,2025-12-20,C-2523,CAM-426,Namibia,Windhoek,-22.5609,17.0658,Expansion,Data Automation,Mpho,NGO,39143.6,15801.27,23342.33,Qualified,Pending,66
S-16358,2026-02-21,C-7578,CAM-691,Kenya,Nairobi,-1.2921,36.8219,Potential,Process Optimisation,Neo,SME,68045.08,38017.97,30027.11,Proposal,Won,44
S-14888,2025-12-19,C-8725,CAM-599,Kenya,Nairobi,-1.2921,36.8219,Potential,Data Automation,Mpho,NGO,34423.83,12032.99,22390.84,Negotiation,Pending,40
S-14313,2026-04-30,C-4141,CAM-570,Namibia,Windhoek,-22.5609,17.0658,Expansion,Forecasting Model,Aisha,SME,39856.32,27732.74,12123.58,Negotiation,Won,27
S-90077,2025-12-08,C-3367,CAM-249,Botswana,Gaborone,-24.6282,25.9231,Existing,HR Analytics,Thato,Startup,45213.86,19256.99,25956.87,Proposal,Lost,17
S-55153,2025-11-12,C-1297,CAM-938,South Africa,Johannesburg,-26.2041,28.0473,Existing,Process Optimisation,Lerato,Government,89959.7,53761.02,36198.68,Closed,Pending,39
S-63796,2026-03-27,C-3109,CAM-343,Botswana,Francistown,-21.1702,27.5079,Growth,BI Dashboard,Kabelo,NGO,108055.49,38728.43,69327.06,Negotiation,Won,7
S-56038,2026-04-13,C-1332,CAM-606,South Africa,Johannesburg,-26.2041,28.0473,Existing,Cybersecurity,Lerato,Government,48219.46,32157.22,16062.24,Closed,Lost,19
S-41985,2026-04-03,C-9066,CAM-908,Botswana,Gaborone,-24.6282,25.9231,Existing,AI Chatbot,Lerato,NGO,43799.35,17572.83,26226.52,Lead,Won,59
S-27431,2025-12-10,C-8505,CAM-628,Namibia,Windhoek,-22.5609,17.0658,Expansion,BI Dashboard,Aisha,SME,73551.92,29210.21,44341.71,Lead,Pending,19
S-54788,2025-11-30,C-6614,CAM-187,Botswana,Maun,-19.9833,23.4167,Expansion,Forecasting Model,Aisha,Startup,27142.84,13839.15,13303.69,Closed,Pending,7
S-20462,2026-02-03,C-8923,CAM-950,Nigeria,Lagos,6.5244,3.3792,Potential,BI Dashboard,Lerato,SME,109020.94,68667.93,40353.01,Proposal,Pending,38
S-33107,2026-01-09,C-8863,CAM-954,Namibia,Windhoek,-22.5609,17.0658,Expansion,Process Optimisation,Boitumelo,Government,109439.58,37316.11,72123.47,Negotiation,Pending,3
S-86017,2026-05-07,C-7110,CAM-751,Botswana,Francistown,-21.1702,27.5079,Growth,Forecasting Model,Mpho,Government,25454.4,9397.92,16056.48,Closed,Pending,4
S-68345,2026-03-11,C-4261,CAM-531,Botswana,Francistown,-21.1702,27.5079,Growth,Forecasting Model,Mpho,Startup,39111.59,19896.42,19215.17,Lead,Won,18
S-12003,2026-05-07,C-7626,CAM-577,Botswana,Gaborone,-24.6282,25.9231,Existing,HR Analytics,Boitumelo,Startup,9232.17,5910.97,3321.2,Lead,Pending,5
S-44687,2026-02-02,C-4419,CAM-736,Kenya,Nairobi,-1.2921,36.8219,Potential,Cybersecurity,Mpho,Government,90824.02,32633.48,58190.54,Qualified,Won,70
S-27227,2026-01-13,C-1563,CAM-903,South Africa,Cape Town,-33.9249,18.4241,Growth,Cybersecurity,Aisha,Government,26131.89,14002.15,12129.74,Proposal,Lost,53
S-98481,2026-03-17,C-5234,CAM-194,Kenya,Nairobi,-1.2921,36.8219,Potential,Cybersecurity,Aisha,SME,97892.2,69123.48,28768.72,Lead,Pending,24
S-36833,2026-02-08,C-4071,CAM-972,South Africa,Cape Town,-33.9249,18.4241,Growth,BI Dashboard,Neo,Enterprise,50470.35,16789.73,33680.62,Qualified,Pending,51
S-75019,2025-12-22,C-1436,CAM-797,Botswana,Francistown,-21.1702,27.5079,Growth,Data Automation,Mpho,Government,51672.73,35030.05,16642.68,Lead,Pending,75
S-92259,2025-12-22,C-3173,CAM-978,South Africa,Johannesburg,-26.2041,28.0473,Existing,Forecasting Model,Mpho,Government,87142.7,50653.82,36488.88,Closed,Pending,67
S-47463,2026-04-13,C-9914,CAM-408,Nigeria,Lagos,6.5244,3.3792,Potential,Cybersecurity,Kabelo,SME,38015.01,24445.37,13569.64,Qualified,Won,66
S-28471,2025-12-07,C-4227,CAM-452,South Africa,Cape Town,-33.9249,18.4241,Growth,Process Optimisation,Lerato,NGO,118040.63,65266.76,52773.87,Qualified,Lost,47
S-23674,2026-04-27,C-5846,CAM-424,Nigeria,Lagos,6.5244,3.3792,Potential,Process Optimisation,Neo,Government,68146.31,41170.39,26975.92,Negotiation,Lost,69
S-42881,2025-12-21,C-8117,CAM-668,South Africa,Johannesburg,-26.2041,28.0473,Existing,Data Automation,Thato,NGO,98248.8,64806.59,33442.21,Proposal,Lost,73
S-47438,2026-03-21,C-4120,CAM-497,South Africa,Cape Town,-33.9249,18.4241,Growth,Data Automation,Thato,NGO,81300.23,55456.29,25843.94,Qualified,Lost,27
S-46164,2026-04-17,C-1384,CAM-823,Zimbabwe,Harare,-17.8292,31.0522,Potential,Forecasting Model,Neo,NGO,66157.57,39879.24,26278.33,Negotiation,Lost,25
S-79696,2026-05-02,C-1218,CAM-967,Nigeria,Lagos,6.5244,3.3792,Potential,Data Automation,Thato,SME,65392.21,39975.02,25417.19,Negotiation,Won,37
S-83703,2026-01-23,C-5347,CAM-111,South Africa,Cape Town,-33.9249,18.4241,Growth,Forecasting Model,Kabelo,Enterprise,14302.67,9420.19,4882.48,Closed,Pending,21
S-86043,2025-11-18,C-4319,CAM-764,Botswana,Maun,-19.9833,23.4167,Expansion,Cybersecurity,Boitumelo,Enterprise,113501.35,65474.83,48026.52,Proposal,Lost,18
S-19311,2026-01-02,C-7168,CAM-888,Botswana,Maun,-19.9833,23.4167,Expansion,Process Optimisation,Mpho,Government,109478.35,67908.01,41570.34,Qualified,Won,17
S-60361,2026-01-17,C-7442,CAM-880,Botswana,Gaborone,-24.6282,25.9231,Existing,Cybersecurity,Lerato,Government,59392.8,31386.77,28006.03,Closed,Pending,33
S-69086,2026-05-03,C-5736,CAM-637,South Africa,Johannesburg,-26.2041,28.0473,Existing,Cybersecurity,Kabelo,Enterprise,103237.8,63834.94,39402.86,Negotiation,Pending,23
S-67140,2025-12-14,C-2339,CAM-254,Botswana,Maun,-19.9833,23.4167,Expansion,Forecasting Model,Lerato,Enterprise,127098.53,43251.15,83847.38,Proposal,Pending,46
S-32639,2026-02-13,C-8951,CAM-446,South Africa,Johannesburg,-26.2041,28.0473,Existing,AI Chatbot,Aisha,Enterprise,42773.09,16941.82,25831.27,Closed,Lost,29
S-60875,2026-04-22,C-7745,CAM-992,Kenya,Nairobi,-1.2921,36.8219,Potential,Cybersecurity,Mpho,NGO,29416.08,13603.15,15812.93,Negotiation,Lost,12
S-81226,2026-02-02,C-6951,CAM-110,Namibia,Windhoek,-22.5609,17.0658,Expansion,Forecasting Model,Kabelo,NGO,71474.68,37128.31,34346.37,Lead,Pending,56
S-50752,2025-11-14,C-7552,CAM-620,Botswana,Gaborone,-24.6282,25.9231,Existing,HR Analytics,Neo,Enterprise,109023.85,52323.17,56700.68,Lead,Pending,58
S-18446,2026-01-14,C-8994,CAM-706,Namibia,Windhoek,-22.5609,17.0658,Expansion,Process Optimisation,Aisha,Enterprise,21940.91,8429.46,13511.45,Negotiation,Won,49
S-64012,2025-11-14,C-9848,CAM-850,South Africa,Johannesburg,-26.2041,28.0473,Existing,Forecasting Model,Kabelo,Government,46202.65,20007.43,26195.22,Negotiation,Lost,15
S-29178,2026-03-09,C-8799,CAM-446,Botswana,Gaborone,-24.6282,25.9231,Existing,HR Analytics,Thato,Startup,24189.48,10523.01,13666.47,Qualified,Lost,10
S-87286,2025-12-06,C-6363,CAM-553,Nigeria,Lagos,6.5244,3.3792,Potential,BI Dashboard,Boitumelo,NGO,106583.74,58507.63,48076.11,Closed,Won,42
S-14501,2026-02-09,C-7999,CAM-904,Namibia,Windhoek,-22.5609,17.0658,Expansion,BI Dashboard,Mpho,Startup,95829.63,60189.37,35640.26,Proposal,Won,50
S-24928,2025-11-10,C-2907,CAM-370,Namibia,Windhoek,-22.5609,17.0658,Expansion,Forecasting Model,Boitumelo,Enterprise,70781.88,48950.3,21831.58,Closed,Pending,28
S-31412,2026-04-24,C-9188,CAM-315,Botswana,Maun,-19.9833,23.4167,Expansion,BI Dashboard,Lerato,Enterprise,115916.88,63907.55,52009.33,Closed,Lost,65
S-33570,2025-12-23,C-2849,CAM-696,South Africa,Johannesburg,-26.2041,28.0473,Existing,HR Analytics,Thato,SME,71195.82,40238.17,30957.65,Closed,Won,17
S-82136,2025-11-24,C-4318,CAM-984,South Africa,Cape Town,-33.9249,18.4241,Growth,AI Chatbot,Mpho,Startup,31336.86,12638.74,18698.12,Proposal,Pending,44
S-17262,2026-05-06,C-4050,CAM-514,Zambia,Lusaka,-15.3875,28.3228,Potential,HR Analytics,Neo,Government,27897.47,9258.73,18638.74,Negotiation,Pending,9
S-49925,2026-03-27,C-1405,CAM-921,Botswana,Francistown,-21.1702,27.5079,Growth,AI Chatbot,Neo,NGO,60452.71,19877.18,40575.53,Lead,Pending,10
S-65925,2025-11-21,C-5413,CAM-311,South Africa,Johannesburg,-26.2041,28.0473,Existing,Process Optimisation,Mpho,SME,121561.16,60105.55,61455.61,Proposal,Pending,34
S-58956,2026-04-05,C-1124,CAM-338,South Africa,Cape Town,-33.9249,18.4241,Growth,Data Automation,Neo,SME,125104.64,49735.02,75369.62,Proposal,Pending,47
S-36471,2026-05-01,C-8990,CAM-455,Botswana,Francistown,-21.1702,27.5079,Growth,Cybersecurity,Thato,SME,88699.4,47681.33,41018.07,Lead,Won,63
S-58886,2025-12-11,C-6883,CAM-271,Zambia,Lusaka,-15.3875,28.3228,Potential,HR Analytics,Aisha,Government,15731.32,9531.13,6200.19,Qualified,Lost,13
S-50945,2025-12-23,C-3928,CAM-168,Zambia,Lusaka,-15.3875,28.3228,Potential,Forecasting Model,Kabelo,Government,80818.07,31007.04,49811.03,Closed,Won,17
S-49331,2026-04-25,C-7544,CAM-610,Namibia,Windhoek,-22.5609,17.0658,Expansion,BI Dashboard,Aisha,Government,61244.31,43322.66,17921.65,Proposal,Won,75
S-69904,2026-05-03,C-7662,CAM-815,South Africa,Johannesburg,-26.2041,28.0473,Existing,AI Chatbot,Thato,NGO,9730.5,4286.87,5443.63,Qualified,Lost,58
S-99515,2026-04-08,C-4133,CAM-649,Zambia,Lusaka,-15.3875,28.3228,Potential,AI Chatbot,Boitumelo,Startup,103129.55,53565.48,49564.07,Proposal,Won,47
S-26018,2025-12-11,C-4734,CAM-343,Zambia,Lusaka,-15.3875,28.3228,Potential,Process Optimisation,Kabelo,Enterprise,27976.57,13356.96,14619.61,Lead,Won,46
S-25316,2026-03-01,C-8997,CAM-690,Nigeria,Lagos,6.5244,3.3792,Potential,Forecasting Model,Lerato,Government,47171.25,25879.7,21291.55,Closed,Lost,73
S-12815,2026-02-16,C-3814,CAM-431,Zambia,Lusaka,-15.3875,28.3228,Potential,HR Analytics,Lerato,SME,58412.66,25998.5,32414.16,Closed,Lost,32
S-52309,2026-01-01,C-7016,CAM-473,Nigeria,Lagos,6.5244,3.3792,Potential,AI Chatbot,Lerato,Startup,14476.55,9722.08,4754.47,Negotiation,Lost,69
S-51557,2025-12-04,C-2880,CAM-167,Zimbabwe,Harare,-17.8292,31.0522,Potential,Process Optimisation,Boitumelo,Government,13232.75,7031.71,6201.04,Negotiation,Lost,68
S-30275,2026-03-14,C-2981,CAM-896,Nigeria,Lagos,6.5244,3.3792,Potential,HR Analytics,Neo,Enterprise,101726.25,69027.59,32698.66,Proposal,Pending,12
S-21802,2026-03-13,C-7511,CAM-603,Zimbabwe,Harare,-17.8292,31.0522,Potential,Forecasting Model,Boitumelo,Startup,40507.58,27286.84,13220.74,Lead,Pending,60
S-19093,2026-02-22,C-2935,CAM-372,Zimbabwe,Harare,-17.8292,31.0522,Potential,BI Dashboard,Mpho,SME,128279.03,60130.32,68148.71,Closed,Lost,3
S-57693,2026-03-20,C-8725,CAM-896,Zambia,Lusaka,-15.3875,28.3228,Potential,Data Automation,Mpho,Enterprise,26363.52,17655.88,8707.64,Closed,Won,31
S-38135,2026-02-21,C-5088,CAM-593,South Africa,Cape Town,-33.9249,18.4241,Growth,HR Analytics,Kabelo,NGO,123123.17,48888.56,74234.61,Lead,Pending,47
S-90245,2026-04-21,C-9064,CAM-921,Nigeria,Lagos,6.5244,3.3792,Potential,AI Chatbot,Kabelo,Enterprise,98101.33,33684.87,64416.46,Qualified,Won,66
S-71320,2026-04-28,C-3694,CAM-333,Nigeria,Lagos,6.5244,3.3792,Potential,Forecasting Model,Kabelo,Enterprise,21086.94,14908.73,6178.21,Proposal,Won,15
S-27433,2025-12-04,C-1468,CAM-929,Botswana,Francistown,-21.1702,27.5079,Growth,AI Chatbot,Thato,Startup,62268.35,40082.18,22186.17,Closed,Lost,49
S-26621,2026-02-20,C-2348,CAM-114,South Africa,Cape Town,-33.9249,18.4241,Growth,AI Chatbot,Aisha,Enterprise,81995.96,35950.6,46045.36,Proposal,Lost,69
S-80657,2026-01-09,C-6779,CAM-760,Zimbabwe,Harare,-17.8292,31.0522,Potential,Forecasting Model,Mpho,Enterprise,25377.64,13904.39,11473.25,Qualified,Lost,24
S-82923,2026-01-12,C-8181,CAM-709,Botswana,Gaborone,-24.6282,25.9231,Existing,HR Analytics,Lerato,SME,68242.77,41340.04,26902.73,Qualified,Pending,73
S-59102,2026-03-26,C-8967,CAM-437,South Africa,Cape Town,-33.9249,18.4241,Growth,AI Chatbot,Mpho,NGO,45673.73,14273.19,31400.54,Lead,Pending,38
S-85562,2026-04-22,C-9629,CAM-472,Nigeria,Lagos,6.5244,3.3792,Potential,HR Analytics,Aisha,Government,108381.17,48032.42,60348.75,Negotiation,Pending,13
S-64344,2025-12-05,C-2370,CAM-538,Namibia,Windhoek,-22.5609,17.0658,Expansion,AI Chatbot,Lerato,NGO,38400.72,17686.02,20714.7,Proposal,Lost,27
S-76752,2025-12-03,C-4322,CAM-126,South Africa,Cape Town,-33.9249,18.4241,Growth,HR Analytics,Mpho,NGO,82452.49,57842.72,24609.77,Proposal,Lost,5
S-46830,2026-03-08,C-8988,CAM-778,Namibia,Windhoek,-22.5609,17.0658,Expansion,Cybersecurity,Boitumelo,NGO,77409.55,24246.01,53163.54,Closed,Won,20
S-90060,2026-04-28,C-2541,CAM-133,South Africa,Johannesburg,-26.2041,28.0473,Existing,Cybersecurity,Boitumelo,Startup,70180.74,36948.5,33232.24,Lead,Pending,44
S-19195,2026-02-23,C-4110,CAM-588,Nigeria,Lagos,6.5244,3.3792,Potential,Cybersecurity,Boitumelo,Enterprise,124668.39,58013.83,66654.56,Proposal,Lost,15
S-29250,2026-04-03,C-8395,CAM-847,Nigeria,Lagos,6.5244,3.3792,Potential,Cybersecurity,Boitumelo,Enterprise,60747.19,27659.78,33087.41,Qualified,Won,11
S-91952,2026-01-12,C-1701,CAM-637,South Africa,Johannesburg,-26.2041,28.0473,Existing,AI Chatbot,Aisha,Startup,57788.2,36294.65,21493.55,Negotiation,Lost,7
S-58304,2026-04-17,C-1698,CAM-628,South Africa,Cape Town,-33.9249,18.4241,Growth,Process Optimisation,Mpho,Enterprise,55798.91,32704.36,23094.55,Lead,Won,60
S-98511,2026-05-07,C-9194,CAM-675,Zambia,Lusaka,-15.3875,28.3228,Potential,Forecasting Model,Thato,NGO,94310.87,28388.62,65922.25,Qualified,Won,38
S-66092,2026-05-07,C-4440,CAM-545,Kenya,Nairobi,-1.2921,36.8219,Potential,BI Dashboard,Boitumelo,Startup,17119.44,5727.59,11391.85,Qualified,Lost,14
S-55306,2026-05-07,C-9701,CAM-517,South Africa,Johannesburg,-26.2041,28.0473,Existing,HR Analytics,Boitumelo,Government,72845.31,29895.3,42950.01,Proposal,Won,33
S-38953,2026-05-07,C-8188,CAM-774,Botswana,Francistown,-21.1702,27.5079,Growth,Cybersecurity,Aisha,Startup,51125.68,35393.1,15732.58,Qualified,Lost,17
S-96663,2026-05-07,C-3989,CAM-141,Nigeria,Lagos,6.5244,3.3792,Potential,AI Chatbot,Aisha,NGO,58091.54,40674.73,17416.81,Proposal,Won,48
S-74003,2026-05-07,C-6536,CAM-897,Namibia,Windhoek,-22.5609,17.0658,Expansion,AI Chatbot,Mpho,Startup,26241.77,12520.37,13721.4,Proposal,Pending,47
S-81035,2026-05-07,C-7753,CAM-964,Botswana,Francistown,-21.1702,27.5079,Growth,BI Dashboard,Kabelo,NGO,29233.03,17139.94,12093.09,Qualified,Won,4
S-94152,2026-05-07,C-9800,CAM-794,Namibia,Windhoek,-22.5609,17.0658,Expansion,HR Analytics,Lerato,SME,110922.99,75152.09,35770.9,Closed,Lost,73
S-27227,2026-05-07,C-7008,CAM-595,Zimbabwe,Harare,-17.8292,31.0522,Potential,AI Chatbot,Lerato,SME,129256.77,77179.11,52077.66,Lead,Won,59
S-28089,2026-05-07,C-3443,CAM-459,Botswana,Gaborone,-24.6282,25.9231,Existing,Process Optimisation,Kabelo,Enterprise,11165.15,6126.6,5038.55,Qualified,Pending,73
S-62146,2026-05-07,C-3498,CAM-323,Zambia,Lusaka,-15.3875,28.3228,Potential,Cybersecurity,Neo,SME,86349.05,52664.06,33684.99,Closed,Won,55
S-79280,2026-05-07,C-1935,CAM-690,Zimbabwe,Harare,-17.8292,31.0522,Potential,Data Automation,Neo,NGO,49369.22,25753.67,23615.55,Proposal,Pending,18
S-85038,2026-05-07,C-5975,CAM-586,Kenya,Nairobi,-1.2921,36.8219,Potential,HR Analytics,Aisha,NGO,120889.02,82753.08,38135.94,Negotiation,Lost,68
S-53743,2026-05-07,C-5344,CAM-981,Botswana,Gaborone,-24.6282,25.9231,Existing,BI Dashboard,Lerato,SME,127894.35,91927.81,35966.54,Qualified,Lost,17
S-79608,2026-05-07,C-4672,CAM-358,Nigeria,Lagos,6.5244,3.3792,Potential,HR Analytics,Boitumelo,SME,57854.83,23600.67,34254.16,Closed,Pending,50
S-51771,2026-05-07,C-4064,CAM-907,Botswana,Gaborone,-24.6282,25.9231,Existing,Data Automation,Neo,Enterprise,49295.67,35188.0,14107.67,Closed,Won,28
S-61935,2026-05-07,C-7208,CAM-431,Zambia,Lusaka,-15.3875,28.3228,Potential,AI Chatbot,Thato,Startup,94962.1,44493.11,50468.99,Qualified,Pending,15
S-47900,2026-05-07,C-5641,CAM-279,Namibia,Windhoek,-22.5609,17.0658,Expansion,HR Analytics,Lerato,Enterprise,38709.65,26205.49,12504.16,Proposal,Pending,52
S-43393,2026-05-07,C-9558,CAM-386,Botswana,Maun,-19.9833,23.4167,Expansion,Forecasting Model,Lerato,NGO,31143.06,18427.27,12715.79,Lead,Pending,51
S-62647,2026-05-07,C-8304,CAM-559,South Africa,Johannesburg,-26.2041,28.0473,Existing,Cybersecurity,Mpho,Government,71088.6,32698.33,38390.27,Lead,Won,28
S-72901,2026-05-07,C-6269,CAM-358,South Africa,Cape Town,-33.9249,18.4241,Growth,BI Dashboard,Boitumelo,SME,8580.59,3415.28,5165.31,Proposal,Pending,6
S-84147,2026-05-07,C-2717,CAM-716,Namibia,Windhoek,-22.5609,17.0658,Expansion,Process Optimisation,Neo,SME,80312.42,39006.79,41305.63,Closed,Lost,68
S-28176,2026-05-07,C-4418,CAM-660,South Africa,Cape Town,-33.9249,18.4241,Growth,AI Chatbot,Mpho,Government,57350.52,40466.96,16883.56,Closed,Pending,10
S-63748,2026-05-07,C-6284,CAM-665,Botswana,Francistown,-21.1702,27.5079,Growth,HR Analytics,Lerato,Enterprise,40499.15,15794.13,24705.02,Negotiation,Pending,23
S-12821,2026-05-07,C-5279,CAM-294,Kenya,Nairobi,-1.2921,36.8219,Potential,Cybersecurity,Aisha,SME,18137.17,5511.35,12625.82,Qualified,Pending,63
S-14705,2026-05-07,C-6338,CAM-416,Nigeria,Lagos,6.5244,3.3792,Potential,AI Chatbot,Mpho,SME,34039.96,23999.28,10040.68,Qualified,Pending,66
S-31359,2026-05-07,C-4870,CAM-379,Nigeria,Lagos,6.5244,3.3792,Potential,BI Dashboard,Thato,Government,59581.28,28398.69,31182.59,Negotiation,Pending,19
S-91667,2026-05-07,C-4516,CAM-260,Zambia,Lusaka,-15.3875,28.3228,Potential,BI Dashboard,Lerato,Government,104833.39,60253.89,44579.5,Proposal,Pending,53
S-23572,2026-05-07,C-1009,CAM-804,Zimbabwe,Harare,-17.8292,31.0522,Potential,Data Automation,Mpho,Government,125091.73,63253.99,61837.74,Closed,Won,55
S-86567,2026-05-07,C-5287,CAM-772,Botswana,Francistown,-21.1702,27.5079,Growth,Cybersecurity,Kabelo,Enterprise,89389.55,42875.11,46514.44,Closed,Won,34
S-20580,2026-05-07,C-8335,CAM-792,Botswana,Maun,-19.9833,23.4167,Expansion,BI Dashboard,Lerato,NGO,113297.41,40991.84,72305.57,Closed,Pending,55
S-43713,2026-05-07,C-9306,CAM-904,South Africa,Johannesburg,-26.2041,28.0473,Existing,AI Chatbot,Boitumelo,SME,98010.97,35450.99,62559.98,Qualified,Lost,22
S-25139,2026-05-07,C-8554,CAM-345,Zimbabwe,Harare,-17.8292,31.0522,Potential,Process Optimisation,Thato,NGO,47291.79,26575.03,20716.76,Closed,Pending,37
S-17496,2026-05-07,C-4464,CAM-177,Botswana,Francistown,-21.1702,27.5079,Growth,Cybersecurity,Neo,Government,40912.19,15457.23,25454.96,Lead,Pending,30
S-70515,2026-05-07,C-8705,CAM-245,Botswana,Francistown,-21.1702,27.5079,Growth,Data Automation,Kabelo,Startup,98792.24,65795.86,32996.38,Lead,Won,22
S-66605,2026-05-07,C-6820,CAM-939,Botswana,Francistown,-21.1702,27.5079,Growth,HR Analytics,Lerato,Government,37852.15,20284.07,17568.08,Closed,Won,30
S-78954,2026-05-07,C-3376,CAM-561,Nigeria,Lagos,6.5244,3.3792,Potential,Cybersecurity,Kabelo,NGO,64846.77,21901.46,42945.31,Closed,Pending,49
