campaign_id,date,country,region,latitude,longitude,service,campaign,channel,segment,impressions,clicks,leads,conversions,campaign_cost,revenue_generated
CAM-396,2025-12-13,South Africa,Cape Town,-33.9249,18.4241,Cybersecurity,Market Expansion,Facebook,NGO,49247,1326,305,140,35163.71,1337524.74
CAM-582,2026-03-29,Botswana,Gaborone,-24.6282,25.9231,AI Chatbot,Growth Intelligence,Organic,SME,60095,4360,920,374,37664.24,2540111.34
CAM-288,2025-12-23,Namibia,Windhoek,-22.5609,17.0658,AI Chatbot,Lead Generation,Referral,NGO,71748,6203,1115,390,4363.58,3109599.77
CAM-391,2025-11-16,South Africa,Cape Town,-33.9249,18.4241,HR Analytics,Growth Intelligence,Referral,Government,35727,1554,480,254,6073.08,2466113.07
CAM-705,2026-04-11,South Africa,Johannesburg,-26.2041,28.0473,Data Automation,Digital Efficiency,Referral,Government,28976,1716,255,42,32681.4,154331.11
CAM-817,2026-03-24,Botswana,Gaborone,-24.6282,25.9231,Cybersecurity,AI Awareness,LinkedIn,SME,60900,3903,1183,476,24349.57,3412675.63
CAM-756,2026-04-19,Kenya,Nairobi,-1.2921,36.8219,AI Chatbot,AI Awareness,Organic,NGO,30992,1059,276,31,39569.67,365812.93
CAM-875,2025-12-16,Namibia,Windhoek,-22.5609,17.0658,AI Chatbot,Lead Generation,Referral,Enterprise,36218,742,250,67,11350.38,694147.41
CAM-708,2026-03-18,South Africa,Cape Town,-33.9249,18.4241,Data Automation,Lead Generation,Organic,SME,59151,2618,513,317,34160.55,2093428.01
CAM-486,2026-02-21,Nigeria,Lagos,6.5244,3.3792,HR Analytics,Market Expansion,Facebook,SME,46884,4026,602,228,4290.37,772251.5
CAM-249,2026-03-16,South Africa,Johannesburg,-26.2041,28.0473,BI Dashboard,AI Awareness,Google Ads,Enterprise,8196,765,236,108,25913.16,524704.39
CAM-406,2026-01-19,Botswana,Gaborone,-24.6282,25.9231,Data Automation,Lead Generation,Facebook,NGO,53420,2942,916,534,9597.85,1445024.2
CAM-968,2026-04-08,Botswana,Maun,-19.9833,23.4167,BI Dashboard,AI Awareness,Referral,Startup,12297,1275,361,83,11481.97,614166.14
CAM-328,2026-03-10,Botswana,Maun,-19.9833,23.4167,Cybersecurity,Lead Generation,Google Ads,NGO,47876,3962,841,506,31913.91,3578547.73
CAM-220,2026-04-20,Zambia,Lusaka,-15.3875,28.3228,Data Automation,AI Awareness,Organic,Enterprise,60726,1427,350,61,38667.1,193997.33
CAM-119,2025-11-09,South Africa,Cape Town,-33.9249,18.4241,AI Chatbot,AI Awareness,Referral,Government,25380,933,148,40,35269.17,88491.22
CAM-139,2025-12-02,Nigeria,Lagos,6.5244,3.3792,Data Automation,Digital Efficiency,Facebook,NGO,29511,2907,240,110,15922.84,1044930.87
CAM-795,2025-12-11,Kenya,Nairobi,-1.2921,36.8219,Cybersecurity,AI Awareness,Google Ads,SME,68455,6535,803,218,22802.6,2224482.27
CAM-775,2026-02-28,Namibia,Windhoek,-22.5609,17.0658,AI Chatbot,AI Awareness,Referral,SME,66159,3066,720,195,36275.48,2011326.81
CAM-285,2025-11-22,Nigeria,Lagos,6.5244,3.3792,Forecasting Model,Growth Intelligence,Referral,SME,82086,8431,1804,269,1882.07,773411.22
CAM-196,2025-12-19,Botswana,Gaborone,-24.6282,25.9231,Cybersecurity,Growth Intelligence,Email,NGO,43299,2145,179,98,25283.85,580646.61
CAM-307,2026-01-14,Zimbabwe,Harare,-17.8292,31.0522,Process Optimisation,Market Expansion,Organic,NGO,27863,1686,225,58,18146.15,539142.84
CAM-193,2026-01-22,Zimbabwe,Harare,-17.8292,31.0522,Cybersecurity,Lead Generation,Referral,Startup,39735,4018,638,350,16349.77,889474.02
CAM-525,2026-01-29,Zimbabwe,Harare,-17.8292,31.0522,Data Automation,Lead Generation,Referral,Enterprise,4691,102,32,13,35808.91,29336.2
CAM-786,2026-01-16,Botswana,Francistown,-21.1702,27.5079,Process Optimisation,Lead Generation,Google Ads,NGO,3080,111,39,12,2626.06,95218.31
CAM-903,2026-03-10,Namibia,Windhoek,-22.5609,17.0658,Data Automation,Digital Efficiency,LinkedIn,Startup,45170,4877,1385,268,37033.48,1023535.29
CAM-732,2026-04-12,Zimbabwe,Harare,-17.8292,31.0522,Forecasting Model,AI Awareness,Email,SME,17902,1349,290,149,33606.51,1717097.31
CAM-301,2025-11-22,Namibia,Windhoek,-22.5609,17.0658,Forecasting Model,Digital Efficiency,Google Ads,Startup,79362,3240,505,85,39592.74,1033296.02
CAM-919,2026-04-02,Botswana,Francistown,-21.1702,27.5079,BI Dashboard,Digital Efficiency,Email,Startup,73644,6022,1395,572,37982.46,3703024.0
CAM-821,2026-04-03,Kenya,Nairobi,-1.2921,36.8219,Forecasting Model,Growth Intelligence,Email,Enterprise,82552,2761,499,95,38993.13,502391.84
CAM-988,2026-01-16,Botswana,Gaborone,-24.6282,25.9231,HR Analytics,Lead Generation,Organic,NGO,78284,6245,1163,598,19801.51,3225104.63
CAM-633,2025-11-18,Zambia,Lusaka,-15.3875,28.3228,AI Chatbot,Market Expansion,Referral,SME,18642,1725,489,221,7039.09,1985231.8
CAM-244,2026-03-07,Botswana,Francistown,-21.1702,27.5079,HR Analytics,Digital Efficiency,Email,Enterprise,46613,3921,1344,645,6740.94,3637925.56
CAM-682,2026-01-16,Kenya,Nairobi,-1.2921,36.8219,HR Analytics,Growth Intelligence,Facebook,SME,3860,228,56,10,32006.09,87028.76
CAM-159,2026-04-28,Zimbabwe,Harare,-17.8292,31.0522,Cybersecurity,Digital Efficiency,Organic,Enterprise,3357,66,14,4,24971.17,47388.02
CAM-467,2025-12-25,Botswana,Gaborone,-24.6282,25.9231,Cybersecurity,Market Expansion,Google Ads,SME,9710,231,46,19,12906.13,103084.56
CAM-232,2026-02-01,Zimbabwe,Harare,-17.8292,31.0522,AI Chatbot,Lead Generation,Organic,Startup,38271,2430,597,206,7276.32,634062.82
CAM-851,2026-03-30,South Africa,Johannesburg,-26.2041,28.0473,BI Dashboard,Growth Intelligence,Google Ads,Startup,21795,973,82,47,26384.75,400943.58
CAM-146,2025-11-10,Namibia,Windhoek,-22.5609,17.0658,Forecasting Model,Lead Generation,Organic,Enterprise,24898,657,57,8,14615.35,31919.26
CAM-797,2026-04-28,Nigeria,Lagos,6.5244,3.3792,BI Dashboard,AI Awareness,Facebook,Startup,28015,622,97,37,4701.47,273091.59
CAM-877,2026-01-28,Kenya,Nairobi,-1.2921,36.8219,Cybersecurity,AI Awareness,Email,SME,23221,2019,204,99,16935.26,1201976.64
CAM-744,2025-12-31,Kenya,Nairobi,-1.2921,36.8219,Data Automation,Digital Efficiency,Email,Startup,14378,1676,205,106,34027.02,482825.89
CAM-654,2026-05-02,Botswana,Maun,-19.9833,23.4167,Data Automation,Lead Generation,Google Ads,Government,78421,5003,1294,258,21206.24,1103457.89
CAM-639,2026-02-25,Nigeria,Lagos,6.5244,3.3792,HR Analytics,Growth Intelligence,Referral,Enterprise,26317,2634,846,324,14326.63,4196742.42
CAM-605,2026-01-19,Botswana,Gaborone,-24.6282,25.9231,BI Dashboard,AI Awareness,Organic,SME,40865,3769,364,58,8417.04,544756.43
CAM-543,2026-02-12,South Africa,Johannesburg,-26.2041,28.0473,Cybersecurity,Growth Intelligence,LinkedIn,NGO,13599,1204,378,120,11492.83,1197714.08
CAM-442,2025-12-08,Zimbabwe,Harare,-17.8292,31.0522,Data Automation,Lead Generation,Facebook,Startup,47113,4360,1300,562,31679.43,7124690.05
CAM-901,2026-03-28,South Africa,Johannesburg,-26.2041,28.0473,AI Chatbot,Market Expansion,Organic,Enterprise,16502,1737,545,288,15853.94,3071185.65
CAM-276,2025-12-31,Nigeria,Lagos,6.5244,3.3792,Data Automation,Lead Generation,Referral,SME,53008,1223,105,59,32251.11,631359.09
CAM-728,2026-05-01,Kenya,Nairobi,-1.2921,36.8219,HR Analytics,AI Awareness,Organic,SME,24414,938,98,43,16434.14,187770.39
CAM-349,2026-01-10,South Africa,Johannesburg,-26.2041,28.0473,Process Optimisation,Digital Efficiency,Referral,NGO,81742,7848,1365,231,10623.68,2397278.25
CAM-266,2026-05-06,Zimbabwe,Harare,-17.8292,31.0522,HR Analytics,AI Awareness,Organic,SME,35171,2755,983,157,13873.85,1591231.76
CAM-536,2026-01-29,Botswana,Gaborone,-24.6282,25.9231,Process Optimisation,AI Awareness,Email,Enterprise,29393,2529,325,69,30692.49,325203.49
CAM-894,2025-12-08,South Africa,Cape Town,-33.9249,18.4241,Forecasting Model,Digital Efficiency,LinkedIn,NGO,15565,1817,247,131,22323.91,529379.99
CAM-694,2025-11-27,Kenya,Nairobi,-1.2921,36.8219,HR Analytics,AI Awareness,Organic,Enterprise,58251,995,308,81,30875.87,795194.53
CAM-821,2026-03-18,Zambia,Lusaka,-15.3875,28.3228,Cybersecurity,Lead Generation,Organic,Enterprise,1860,50,4,1,7703.7,12109.64
CAM-655,2026-01-21,Botswana,Maun,-19.9833,23.4167,Cybersecurity,Digital Efficiency,Email,Startup,57256,5427,510,193,10116.95,932187.08
CAM-646,2026-01-04,Botswana,Gaborone,-24.6282,25.9231,Data Automation,Digital Efficiency,Organic,Startup,65418,5660,1452,395,6189.08,4169396.45
CAM-211,2026-01-22,Kenya,Nairobi,-1.2921,36.8219,Cybersecurity,Digital Efficiency,Facebook,SME,9767,920,160,80,16725.22,956244.22
CAM-404,2026-03-11,Namibia,Windhoek,-22.5609,17.0658,BI Dashboard,Lead Generation,Referral,Startup,29319,2022,289,178,30659.6,799830.49
CAM-432,2026-02-08,Nigeria,Lagos,6.5244,3.3792,Cybersecurity,Digital Efficiency,Facebook,SME,84043,5534,1670,830,2543.39,8327668.68
CAM-631,2026-03-22,Namibia,Windhoek,-22.5609,17.0658,BI Dashboard,AI Awareness,Organic,NGO,61978,6462,897,245,27983.61,1012836.14
CAM-727,2025-12-22,Botswana,Gaborone,-24.6282,25.9231,BI Dashboard,AI Awareness,Email,SME,17532,1163,387,98,24961.94,866513.18
CAM-540,2026-02-12,Namibia,Windhoek,-22.5609,17.0658,BI Dashboard,AI Awareness,Google Ads,Enterprise,37458,1647,497,248,35984.23,2214494.56
CAM-791,2025-11-15,Nigeria,Lagos,6.5244,3.3792,Process Optimisation,Digital Efficiency,Google Ads,SME,80117,1524,345,187,23030.4,1435222.87
CAM-332,2026-02-02,Botswana,Maun,-19.9833,23.4167,AI Chatbot,Growth Intelligence,Email,Enterprise,42666,4181,1398,821,19998.98,4300447.65
CAM-172,2026-03-19,Nigeria,Lagos,6.5244,3.3792,Cybersecurity,Market Expansion,Referral,Startup,34618,1537,520,251,32236.26,2528367.23
CAM-108,2026-02-17,Botswana,Gaborone,-24.6282,25.9231,Process Optimisation,Growth Intelligence,Google Ads,SME,40158,4533,680,359,2428.72,3541259.03
CAM-463,2026-03-04,South Africa,Cape Town,-33.9249,18.4241,Cybersecurity,Lead Generation,Google Ads,NGO,13590,574,192,85,4536.55,1079094.55
CAM-870,2026-02-08,Namibia,Windhoek,-22.5609,17.0658,AI Chatbot,AI Awareness,Facebook,SME,3902,407,63,15,14120.77,38832.02
CAM-425,2026-04-18,Botswana,Maun,-19.9833,23.4167,BI Dashboard,Digital Efficiency,Email,Enterprise,47711,4761,1679,861,33219.6,11070522.51
CAM-412,2026-03-26,Namibia,Windhoek,-22.5609,17.0658,Cybersecurity,AI Awareness,Referral,Startup,9351,628,223,66,27696.94,751985.61
CAM-999,2026-03-22,Zambia,Lusaka,-15.3875,28.3228,AI Chatbot,Growth Intelligence,Organic,Startup,82085,5709,1542,376,37109.57,2646827.65
CAM-307,2025-11-24,South Africa,Johannesburg,-26.2041,28.0473,Data Automation,Digital Efficiency,LinkedIn,NGO,58662,3289,789,134,19579.7,1587251.41
CAM-309,2026-02-22,Namibia,Windhoek,-22.5609,17.0658,Data Automation,Digital Efficiency,Organic,Startup,81287,4049,446,129,10063.84,1211481.78
CAM-294,2026-03-04,Botswana,Gaborone,-24.6282,25.9231,Data Automation,AI Awareness,LinkedIn,NGO,6925,200,32,12,12291.89,91418.89
CAM-352,2026-04-06,Nigeria,Lagos,6.5244,3.3792,Process Optimisation,Lead Generation,LinkedIn,NGO,11465,911,246,34,27466.74,426536.08
CAM-282,2026-01-12,South Africa,Johannesburg,-26.2041,28.0473,Data Automation,AI Awareness,Referral,Government,35448,3820,887,499,38915.53,5881208.24
CAM-520,2026-02-04,Kenya,Nairobi,-1.2921,36.8219,Data Automation,Lead Generation,Email,NGO,5687,648,200,91,23509.45,872783.67
CAM-966,2026-04-08,South Africa,Johannesburg,-26.2041,28.0473,Data Automation,Digital Efficiency,Facebook,Startup,15106,742,127,36,28558.86,285669.18
CAM-467,2025-11-29,South Africa,Cape Town,-33.9249,18.4241,Cybersecurity,Market Expansion,LinkedIn,Startup,34236,3168,488,58,6071.12,309255.32
CAM-142,2025-12-22,Nigeria,Lagos,6.5244,3.3792,Forecasting Model,Digital Efficiency,Google Ads,Enterprise,31545,1576,519,246,12181.3,1854434.05
CAM-877,2026-02-06,Botswana,Francistown,-21.1702,27.5079,Process Optimisation,Growth Intelligence,Email,Government,49778,5158,704,425,34049.54,3113835.8
CAM-396,2026-01-31,Zambia,Lusaka,-15.3875,28.3228,Forecasting Model,Growth Intelligence,Google Ads,NGO,9938,895,73,31,6446.57,160606.07
CAM-811,2026-03-23,Zambia,Lusaka,-15.3875,28.3228,BI Dashboard,Lead Generation,LinkedIn,Government,31630,2081,578,94,39722.1,335464.94
CAM-491,2026-04-15,South Africa,Cape Town,-33.9249,18.4241,Data Automation,AI Awareness,Organic,Enterprise,41560,1475,470,214,37062.27,2425454.35
CAM-276,2026-01-30,Botswana,Maun,-19.9833,23.4167,Data Automation,Growth Intelligence,LinkedIn,Government,81831,8023,2827,1116,12520.06,12682817.57
CAM-599,2026-02-14,Botswana,Gaborone,-24.6282,25.9231,BI Dashboard,Lead Generation,Organic,Enterprise,6316,698,233,68,11724.37,746395.07
CAM-197,2026-01-08,Nigeria,Lagos,6.5244,3.3792,Data Automation,Lead Generation,Facebook,SME,40839,2637,834,310,16373.21,2823887.86
CAM-356,2025-12-01,South Africa,Cape Town,-33.9249,18.4241,Process Optimisation,AI Awareness,Facebook,Enterprise,26607,2608,253,60,5611.26,440215.01
CAM-511,2026-02-03,Botswana,Francistown,-21.1702,27.5079,Cybersecurity,Digital Efficiency,Organic,NGO,80324,2328,668,174,28345.63,1108376.2
CAM-427,2026-04-05,Zimbabwe,Harare,-17.8292,31.0522,Data Automation,Market Expansion,Google Ads,Startup,83964,1312,150,31,26638.41,391464.92
CAM-674,2026-05-05,South Africa,Johannesburg,-26.2041,28.0473,Forecasting Model,Digital Efficiency,Facebook,Startup,2732,282,66,13,10078.55,150938.54
CAM-431,2026-02-10,Botswana,Francistown,-21.1702,27.5079,Data Automation,Growth Intelligence,Organic,SME,52174,2811,659,304,26976.31,3185173.77
CAM-694,2026-01-28,Kenya,Nairobi,-1.2921,36.8219,Forecasting Model,Market Expansion,Email,SME,41590,1753,605,313,24130.8,2715193.01
CAM-846,2025-12-22,Botswana,Francistown,-21.1702,27.5079,Forecasting Model,AI Awareness,Google Ads,Government,74479,5296,635,196,19387.35,373665.78
CAM-573,2025-12-05,Nigeria,Lagos,6.5244,3.3792,Data Automation,AI Awareness,Facebook,Enterprise,50314,5814,1477,909,24244.66,11076720.41
CAM-507,2026-01-31,Nigeria,Lagos,6.5244,3.3792,Cybersecurity,Lead Generation,Google Ads,Enterprise,55908,1840,150,78,30213.38,968898.52
CAM-805,2026-03-23,South Africa,Johannesburg,-26.2041,28.0473,AI Chatbot,Growth Intelligence,Organic,Startup,62751,2674,690,159,14684.46,677265.29
CAM-598,2026-02-17,Botswana,Maun,-19.9833,23.4167,HR Analytics,Digital Efficiency,Organic,NGO,36462,1399,162,97,31985.91,1155152.21
CAM-383,2025-12-18,Namibia,Windhoek,-22.5609,17.0658,Data Automation,Market Expansion,Referral,SME,56256,6662,1835,489,12987.95,4665676.11
CAM-526,2026-02-23,Zimbabwe,Harare,-17.8292,31.0522,HR Analytics,AI Awareness,Google Ads,SME,78703,4883,1403,354,14680.42,993867.02
CAM-778,2026-04-09,Botswana,Francistown,-21.1702,27.5079,Forecasting Model,AI Awareness,LinkedIn,Enterprise,25742,2062,409,202,3381.62,2119309.4
CAM-121,2026-03-26,Zimbabwe,Harare,-17.8292,31.0522,Process Optimisation,Lead Generation,LinkedIn,SME,46094,823,91,22,1750.37,187971.03
CAM-980,2026-05-01,Botswana,Gaborone,-24.6282,25.9231,BI Dashboard,Market Expansion,Email,Startup,37101,1116,242,145,38378.02,332251.49
CAM-728,2026-03-04,Kenya,Nairobi,-1.2921,36.8219,HR Analytics,Growth Intelligence,Referral,SME,12260,1225,214,125,5462.15,1193607.47
CAM-693,2026-04-19,Botswana,Gaborone,-24.6282,25.9231,Process Optimisation,Market Expansion,Referral,SME,13002,1108,107,12,33257.58,145687.75
CAM-523,2026-03-22,Botswana,Gaborone,-24.6282,25.9231,HR Analytics,Digital Efficiency,Email,Enterprise,59353,5999,818,384,18768.27,694517.93
CAM-983,2026-04-10,South Africa,Johannesburg,-26.2041,28.0473,BI Dashboard,Lead Generation,Referral,Enterprise,37356,3349,536,273,4334.15,658467.0
CAM-199,2026-03-04,Zimbabwe,Harare,-17.8292,31.0522,Forecasting Model,Lead Generation,Organic,SME,24576,1462,218,86,33390.3,716220.65
CAM-160,2026-04-08,Botswana,Francistown,-21.1702,27.5079,BI Dashboard,Growth Intelligence,Facebook,Government,67430,1513,474,124,26453.38,1022354.91
CAM-515,2026-04-21,Botswana,Gaborone,-24.6282,25.9231,Data Automation,Lead Generation,Organic,NGO,26906,956,77,30,39897.98,389666.45
CAM-577,2025-12-16,Namibia,Windhoek,-22.5609,17.0658,Forecasting Model,AI Awareness,Email,Government,38148,1423,274,147,11909.93,1482001.29
CAM-266,2026-03-28,Kenya,Nairobi,-1.2921,36.8219,HR Analytics,Digital Efficiency,Email,Government,72421,5408,709,423,5521.25,4178187.0
CAM-201,2025-12-28,Nigeria,Lagos,6.5244,3.3792,BI Dashboard,Digital Efficiency,Email,Enterprise,57956,5120,838,247,29888.84,800445.14
CAM-524,2026-01-02,Botswana,Gaborone,-24.6282,25.9231,Data Automation,AI Awareness,Google Ads,NGO,40419,1897,293,134,19086.61,1624797.78
CAM-418,2026-02-16,Kenya,Nairobi,-1.2921,36.8219,BI Dashboard,Growth Intelligence,Google Ads,NGO,41236,4100,1121,502,14020.32,2200109.47
CAM-474,2026-04-27,Zimbabwe,Harare,-17.8292,31.0522,Forecasting Model,AI Awareness,LinkedIn,Startup,40797,1206,228,82,30603.1,194170.11
CAM-503,2026-01-27,Namibia,Windhoek,-22.5609,17.0658,BI Dashboard,Lead Generation,Referral,SME,36733,1286,370,51,32555.98,98132.77
CAM-519,2026-03-31,Botswana,Francistown,-21.1702,27.5079,AI Chatbot,Growth Intelligence,Email,Government,30261,1092,281,121,30804.26,995659.07
CAM-215,2026-02-18,Botswana,Francistown,-21.1702,27.5079,HR Analytics,AI Awareness,Email,Startup,59235,4015,1249,223,26036.03,1135416.01
CAM-115,2026-01-13,Namibia,Windhoek,-22.5609,17.0658,HR Analytics,Growth Intelligence,Referral,NGO,41529,638,94,54,39138.49,469293.48
CAM-176,2025-12-14,Botswana,Maun,-19.9833,23.4167,HR Analytics,Growth Intelligence,Google Ads,Enterprise,78633,4149,1311,332,33518.16,1019997.42
CAM-325,2026-02-08,Botswana,Gaborone,-24.6282,25.9231,Cybersecurity,Lead Generation,Facebook,NGO,28185,1853,591,363,20988.34,2143030.05
CAM-468,2026-03-22,Kenya,Nairobi,-1.2921,36.8219,Cybersecurity,AI Awareness,Referral,Startup,56707,4461,600,363,25710.4,1451761.83
CAM-331,2026-01-24,South Africa,Cape Town,-33.9249,18.4241,Forecasting Model,AI Awareness,Organic,Enterprise,29740,2118,259,145,32436.24,1538457.57
CAM-826,2026-04-20,Namibia,Windhoek,-22.5609,17.0658,HR Analytics,Digital Efficiency,Referral,Enterprise,69830,3081,298,161,38035.51,1854870.29
CAM-165,2026-03-26,Botswana,Maun,-19.9833,23.4167,BI Dashboard,Lead Generation,Google Ads,Enterprise,27869,1428,485,199,18685.8,2302218.66
CAM-938,2026-01-27,Zambia,Lusaka,-15.3875,28.3228,HR Analytics,Digital Efficiency,Facebook,Government,51795,6056,754,269,34327.25,2370584.39
CAM-862,2025-12-04,South Africa,Cape Town,-33.9249,18.4241,Data Automation,Lead Generation,Email,SME,26577,2167,549,127,3564.58,1477559.85
CAM-845,2025-11-14,South Africa,Cape Town,-33.9249,18.4241,Data Automation,Digital Efficiency,Facebook,NGO,35271,983,122,41,30138.95,174425.54
CAM-767,2026-03-12,Kenya,Nairobi,-1.2921,36.8219,HR Analytics,Growth Intelligence,Google Ads,Government,66280,6386,1757,929,27808.39,2962372.44
CAM-907,2025-11-11,Kenya,Nairobi,-1.2921,36.8219,Data Automation,AI Awareness,Organic,SME,7926,130,30,10,17630.81,21340.45
CAM-700,2026-03-11,South Africa,Johannesburg,-26.2041,28.0473,Process Optimisation,AI Awareness,Organic,Enterprise,68837,1353,194,56,39081.7,422407.54
CAM-401,2025-12-30,Zambia,Lusaka,-15.3875,28.3228,HR Analytics,Lead Generation,Email,Government,13869,1602,170,78,4839.4,398482.14
CAM-527,2026-04-06,South Africa,Cape Town,-33.9249,18.4241,Cybersecurity,Digital Efficiency,LinkedIn,SME,82526,3373,831,236,15630.35,1285664.82
CAM-933,2025-11-24,South Africa,Cape Town,-33.9249,18.4241,HR Analytics,Digital Efficiency,Organic,Startup,2172,208,44,8,25952.59,18760.02
CAM-532,2026-04-04,Zambia,Lusaka,-15.3875,28.3228,Process Optimisation,Market Expansion,Email,Government,7597,639,126,73,38923.83,357466.2
CAM-101,2026-01-18,Zambia,Lusaka,-15.3875,28.3228,HR Analytics,AI Awareness,Google Ads,Government,20763,2432,436,229,15836.45,796745.35
CAM-403,2026-02-22,South Africa,Cape Town,-33.9249,18.4241,Cybersecurity,Market Expansion,Organic,Enterprise,49425,4286,347,122,21613.77,238246.11
CAM-752,2025-11-22,South Africa,Johannesburg,-26.2041,28.0473,BI Dashboard,AI Awareness,LinkedIn,NGO,18350,1751,194,58,16004.34,483429.65
CAM-314,2026-05-03,Zimbabwe,Harare,-17.8292,31.0522,Data Automation,Digital Efficiency,Facebook,NGO,22122,868,83,25,11927.14,164984.58
CAM-332,2026-03-23,South Africa,Cape Town,-33.9249,18.4241,AI Chatbot,Market Expansion,LinkedIn,Startup,8480,344,77,36,23170.37,67354.2
CAM-526,2026-03-03,Namibia,Windhoek,-22.5609,17.0658,Cybersecurity,Market Expansion,Referral,Startup,45132,3786,1036,241,28590.13,2428129.11
CAM-126,2026-03-24,Zimbabwe,Harare,-17.8292,31.0522,Cybersecurity,Growth Intelligence,Google Ads,Enterprise,52142,3326,832,88,26288.39,447170.23
CAM-726,2026-03-18,Kenya,Nairobi,-1.2921,36.8219,AI Chatbot,Market Expansion,Email,NGO,43753,3303,1090,323,10352.18,2334604.45
CAM-908,2026-04-07,Botswana,Maun,-19.9833,23.4167,HR Analytics,Market Expansion,Facebook,Government,5744,477,123,13,15794.46,115032.42
CAM-605,2026-04-03,Botswana,Francistown,-21.1702,27.5079,Forecasting Model,Growth Intelligence,Facebook,SME,70629,2820,1008,540,3150.32,5718293.87
CAM-759,2026-04-29,Botswana,Gaborone,-24.6282,25.9231,HR Analytics,Digital Efficiency,Referral,SME,61846,3675,939,556,37776.11,6439523.75
CAM-775,2026-04-02,South Africa,Cape Town,-33.9249,18.4241,AI Chatbot,Market Expansion,Facebook,Enterprise,8284,247,67,18,4853.35,79578.57
