client_id,date,country,region,latitude,longitude,segment,industry,service_interest,lead_source,conversion_status,repeat_customer,lifetime_value
C-6920,2026-04-28,Zimbabwe,Harare,-17.8292,31.0522,Enterprise,Retail,Cybersecurity,Organic,Lead,No,4501.6
C-3429,2025-12-25,Botswana,Gaborone,-24.6282,25.9231,SME,Education,Cybersecurity,Google Ads,Lead,Yes,7142.22
C-8317,2026-02-01,Zimbabwe,Harare,-17.8292,31.0522,Startup,Education,AI Chatbot,Organic,Converted,Yes,225353.82
C-1565,2026-03-30,South Africa,Johannesburg,-26.2041,28.0473,Startup,Education,BI Dashboard,Google Ads,Lead,No,5801.11
C-8340,2025-11-10,Namibia,Windhoek,-22.5609,17.0658,Enterprise,Technology,Forecasting Model,Organic,Lead,Yes,6029.36
C-4405,2026-04-28,Nigeria,Lagos,6.5244,3.3792,Startup,Finance,BI Dashboard,Facebook,Lead,Yes,12876.77
C-9578,2026-01-28,Kenya,Nairobi,-1.2921,36.8219,SME,Insurance,Cybersecurity,Email,Lead,No,6761.1
C-9906,2025-12-31,Kenya,Nairobi,-1.2921,36.8219,Startup,Mining,Data Automation,Email,Converted,Yes,256721.42
C-6948,2026-05-02,Botswana,Maun,-19.9833,23.4167,Government,Education,Data Automation,Google Ads,Not Converted,Yes,17300.1
C-4286,2026-02-25,Nigeria,Lagos,6.5244,3.3792,Enterprise,Technology,HR Analytics,Referral,Lead,No,14536.99
C-3796,2026-01-19,Botswana,Gaborone,-24.6282,25.9231,SME,Retail,BI Dashboard,Organic,Converted,No,93783.6
C-9040,2026-02-12,South Africa,Johannesburg,-26.2041,28.0473,NGO,Retail,Cybersecurity,LinkedIn,Lead,No,10512.35
C-2098,2025-12-08,Zimbabwe,Harare,-17.8292,31.0522,Startup,Finance,Data Automation,Facebook,Converted,No,121749.72
C-3000,2026-03-28,South Africa,Johannesburg,-26.2041,28.0473,Enterprise,Education,AI Chatbot,Organic,Lead,Yes,5673.24
C-7606,2025-12-31,Nigeria,Lagos,6.5244,3.3792,SME,Retail,Data Automation,Referral,Converted,Yes,176543.37
C-6534,2026-05-01,Kenya,Nairobi,-1.2921,36.8219,SME,Agriculture,HR Analytics,Organic,Converted,Yes,248281.0
C-3447,2026-01-10,South Africa,Johannesburg,-26.2041,28.0473,NGO,Insurance,Process Optimisation,Referral,Lead,No,11178.15
C-1445,2026-05-06,Zimbabwe,Harare,-17.8292,31.0522,SME,Mining,HR Analytics,Organic,Lead,No,7473.86
C-8283,2026-01-29,Botswana,Gaborone,-24.6282,25.9231,Enterprise,Education,Process Optimisation,Email,Converted,No,154754.43
C-1308,2025-12-08,South Africa,Cape Town,-33.9249,18.4241,NGO,Finance,Forecasting Model,LinkedIn,Converted,No,231608.75
C-1133,2025-11-27,Kenya,Nairobi,-1.2921,36.8219,Enterprise,Agriculture,HR Analytics,Organic,Lead,Yes,2993.38
C-2390,2026-03-18,Zambia,Lusaka,-15.3875,28.3228,Enterprise,Retail,Cybersecurity,Organic,Converted,Yes,230727.09
C-5063,2026-01-21,Botswana,Maun,-19.9833,23.4167,Startup,Technology,Cybersecurity,Email,Lead,Yes,13096.73
C-3396,2026-01-04,Botswana,Gaborone,-24.6282,25.9231,Startup,Finance,Data Automation,Organic,Converted,Yes,228867.14
C-1205,2026-01-22,Kenya,Nairobi,-1.2921,36.8219,SME,Insurance,Cybersecurity,Facebook,Lead,Yes,12470.03
C-2025,2026-03-11,Namibia,Windhoek,-22.5609,17.0658,Startup,Agriculture,BI Dashboard,Referral,Converted,Yes,165916.79
C-9884,2026-02-08,Nigeria,Lagos,6.5244,3.3792,SME,Insurance,Cybersecurity,Facebook,Lead,No,3607.92
C-7700,2026-03-22,Namibia,Windhoek,-22.5609,17.0658,NGO,Technology,BI Dashboard,Organic,Lead,Yes,17078.34
C-5272,2025-12-22,Botswana,Gaborone,-24.6282,25.9231,SME,Education,BI Dashboard,Email,Lead,Yes,7257.95
C-8754,2026-02-12,Namibia,Windhoek,-22.5609,17.0658,Enterprise,Agriculture,BI Dashboard,Google Ads,Lead,Yes,9899.75
C-6465,2025-11-15,Nigeria,Lagos,6.5244,3.3792,SME,Technology,Process Optimisation,Google Ads,Converted,Yes,24352.56
C-3097,2026-02-02,Botswana,Maun,-19.9833,23.4167,Enterprise,Retail,AI Chatbot,Email,Lead,No,8003.27
C-2622,2026-03-19,Nigeria,Lagos,6.5244,3.3792,Startup,Insurance,Cybersecurity,Referral,Lead,No,9787.36
C-6438,2026-02-17,Botswana,Gaborone,-24.6282,25.9231,SME,Insurance,Process Optimisation,Google Ads,Not Converted,Yes,3876.63
C-2928,2026-03-04,South Africa,Cape Town,-33.9249,18.4241,NGO,Technology,Cybersecurity,Google Ads,Lead,No,17530.96
C-1144,2026-02-08,Namibia,Windhoek,-22.5609,17.0658,SME,Insurance,AI Chatbot,Facebook,Not Converted,No,11582.47
C-1285,2026-04-18,Botswana,Maun,-19.9833,23.4167,Enterprise,Mining,BI Dashboard,Email,Lead,No,10581.26
C-5553,2026-03-26,Namibia,Windhoek,-22.5609,17.0658,Startup,Technology,Cybersecurity,Referral,Converted,No,151322.16
C-7279,2026-03-22,Zambia,Lusaka,-15.3875,28.3228,Startup,Technology,AI Chatbot,Organic,Not Converted,No,3668.37
C-2650,2025-11-24,South Africa,Johannesburg,-26.2041,28.0473,NGO,Insurance,Data Automation,LinkedIn,Lead,Yes,5808.77
C-6394,2026-02-22,Namibia,Windhoek,-22.5609,17.0658,Startup,Agriculture,Data Automation,Organic,Lead,Yes,17836.48
C-3741,2026-03-04,Botswana,Gaborone,-24.6282,25.9231,NGO,Education,Data Automation,LinkedIn,Lead,Yes,17079.09
C-9028,2026-04-06,Nigeria,Lagos,6.5244,3.3792,NGO,Technology,Process Optimisation,LinkedIn,Lead,No,17769.85
C-9902,2026-01-12,South Africa,Johannesburg,-26.2041,28.0473,Government,Retail,Data Automation,Referral,Lead,No,966.14
C-7755,2026-02-04,Kenya,Nairobi,-1.2921,36.8219,NGO,Retail,Data Automation,Email,Converted,No,74913.28
C-2052,2026-04-08,South Africa,Johannesburg,-26.2041,28.0473,Startup,Finance,Data Automation,Facebook,Lead,No,1707.53
C-7417,2025-11-29,South Africa,Cape Town,-33.9249,18.4241,Startup,Technology,Cybersecurity,LinkedIn,Converted,Yes,12596.72
C-8070,2025-12-22,Nigeria,Lagos,6.5244,3.3792,Enterprise,Education,Forecasting Model,Google Ads,Converted,No,16975.91
C-4835,2026-02-06,Botswana,Francistown,-21.1702,27.5079,Government,Agriculture,Process Optimisation,Email,Converted,No,80523.09
C-7742,2026-01-31,Zambia,Lusaka,-15.3875,28.3228,NGO,Agriculture,Forecasting Model,Google Ads,Lead,No,5798.54
C-1012,2026-03-23,Zambia,Lusaka,-15.3875,28.3228,Government,Technology,BI Dashboard,LinkedIn,Converted,No,173358.56
C-5530,2026-04-15,South Africa,Cape Town,-33.9249,18.4241,Enterprise,Insurance,Data Automation,Organic,Lead,Yes,2462.12
C-4570,2026-01-30,Botswana,Maun,-19.9833,23.4167,Government,Agriculture,Data Automation,LinkedIn,Lead,No,6298.31
C-8921,2026-02-14,Botswana,Gaborone,-24.6282,25.9231,Enterprise,Education,BI Dashboard,Organic,Converted,Yes,243207.18
C-3571,2026-01-08,Nigeria,Lagos,6.5244,3.3792,SME,Agriculture,Data Automation,Facebook,Not Converted,Yes,1406.76
C-3426,2025-12-01,South Africa,Cape Town,-33.9249,18.4241,Enterprise,Mining,Process Optimisation,Facebook,Converted,No,130815.74
C-1199,2026-02-03,Botswana,Francistown,-21.1702,27.5079,NGO,Finance,Cybersecurity,Organic,Lead,No,12227.32
C-1164,2026-04-05,Zimbabwe,Harare,-17.8292,31.0522,Startup,Mining,Data Automation,Google Ads,Not Converted,No,4182.88
C-6511,2026-05-05,South Africa,Johannesburg,-26.2041,28.0473,Startup,Insurance,Forecasting Model,Facebook,Lead,Yes,1024.69
C-2628,2026-02-10,Botswana,Francistown,-21.1702,27.5079,SME,Education,Data Automation,Organic,Not Converted,Yes,5425.0
C-2021,2026-01-28,Kenya,Nairobi,-1.2921,36.8219,SME,Education,Forecasting Model,Email,Lead,Yes,5340.33
C-4487,2025-12-22,Botswana,Francistown,-21.1702,27.5079,Government,Agriculture,Forecasting Model,Google Ads,Not Converted,No,8532.84
C-2693,2025-12-05,Nigeria,Lagos,6.5244,3.3792,Enterprise,Finance,Data Automation,Facebook,Converted,Yes,218366.74
C-9711,2026-01-31,Nigeria,Lagos,6.5244,3.3792,Enterprise,Retail,Cybersecurity,Google Ads,Lead,No,5884.97
C-3152,2026-03-23,South Africa,Johannesburg,-26.2041,28.0473,Startup,Technology,AI Chatbot,Organic,Lead,No,1447.78
C-1104,2026-02-17,Botswana,Maun,-19.9833,23.4167,NGO,Education,HR Analytics,Organic,Not Converted,No,7159.45
C-2788,2025-12-18,Namibia,Windhoek,-22.5609,17.0658,SME,Technology,Data Automation,Referral,Lead,No,14283.77
C-9598,2026-02-23,Zimbabwe,Harare,-17.8292,31.0522,SME,Insurance,HR Analytics,Google Ads,Lead,No,13690.61
C-7364,2026-04-09,Botswana,Francistown,-21.1702,27.5079,Enterprise,Mining,Forecasting Model,LinkedIn,Converted,No,181804.49
C-4317,2026-03-26,Zimbabwe,Harare,-17.8292,31.0522,SME,Retail,Process Optimisation,LinkedIn,Lead,No,16640.15
C-9003,2026-05-01,Botswana,Gaborone,-24.6282,25.9231,Startup,Agriculture,BI Dashboard,Email,Lead,Yes,13441.15
C-1546,2026-03-04,Kenya,Nairobi,-1.2921,36.8219,SME,Agriculture,HR Analytics,Referral,Lead,No,5877.04
C-9697,2026-04-19,Botswana,Gaborone,-24.6282,25.9231,SME,Technology,Process Optimisation,Referral,Lead,No,5576.51
C-9068,2026-03-22,Botswana,Gaborone,-24.6282,25.9231,Enterprise,Finance,HR Analytics,Email,Converted,Yes,177211.33
C-4122,2026-04-10,South Africa,Johannesburg,-26.2041,28.0473,Enterprise,Insurance,BI Dashboard,Referral,Lead,No,5760.83
C-9619,2026-03-04,Zimbabwe,Harare,-17.8292,31.0522,SME,Agriculture,Forecasting Model,Organic,Converted,Yes,116766.92
C-4183,2026-04-08,Botswana,Francistown,-21.1702,27.5079,Government,Insurance,BI Dashboard,Facebook,Lead,Yes,14502.58
C-9529,2026-04-21,Botswana,Gaborone,-24.6282,25.9231,NGO,Retail,Data Automation,Organic,Lead,No,4328.33
C-7947,2025-12-16,Namibia,Windhoek,-22.5609,17.0658,Government,Technology,Forecasting Model,Email,Lead,No,2570.08
C-2751,2026-03-28,Kenya,Nairobi,-1.2921,36.8219,Government,Mining,HR Analytics,Email,Not Converted,No,988.31
C-6502,2025-12-28,Nigeria,Lagos,6.5244,3.3792,Enterprise,Retail,BI Dashboard,Email,Converted,No,215723.84
C-6899,2026-01-02,Botswana,Gaborone,-24.6282,25.9231,NGO,Education,Data Automation,Google Ads,Converted,Yes,155706.06
C-4549,2026-02-16,Kenya,Nairobi,-1.2921,36.8219,NGO,Finance,BI Dashboard,Google Ads,Lead,No,6422.25
C-7813,2026-04-27,Zimbabwe,Harare,-17.8292,31.0522,Startup,Finance,Forecasting Model,LinkedIn,Converted,No,249336.08
C-4460,2026-01-27,Namibia,Windhoek,-22.5609,17.0658,SME,Mining,BI Dashboard,Referral,Lead,Yes,8532.75
C-1660,2026-03-31,Botswana,Francistown,-21.1702,27.5079,Government,Insurance,AI Chatbot,Email,Lead,No,3856.65
C-2041,2026-02-18,Botswana,Francistown,-21.1702,27.5079,Startup,Finance,HR Analytics,Email,Converted,Yes,54753.3
C-6148,2026-01-13,Namibia,Windhoek,-22.5609,17.0658,NGO,Agriculture,HR Analytics,Referral,Lead,No,3740.7
C-9535,2025-12-14,Botswana,Maun,-19.9833,23.4167,Enterprise,Agriculture,HR Analytics,Google Ads,Not Converted,No,6341.29
C-8775,2026-02-08,Botswana,Gaborone,-24.6282,25.9231,NGO,Technology,Cybersecurity,Facebook,Converted,Yes,172814.02
C-8451,2026-03-22,Kenya,Nairobi,-1.2921,36.8219,Startup,Agriculture,Cybersecurity,Referral,Converted,No,108359.5
C-9229,2026-01-24,South Africa,Cape Town,-33.9249,18.4241,Enterprise,Agriculture,Forecasting Model,Organic,Converted,Yes,32050.86
C-2217,2026-04-20,Namibia,Windhoek,-22.5609,17.0658,Enterprise,Retail,HR Analytics,Referral,Converted,Yes,257954.35
C-3315,2026-03-26,Botswana,Maun,-19.9833,23.4167,Enterprise,Technology,BI Dashboard,Google Ads,Not Converted,Yes,15018.87
C-5089,2026-01-27,Zambia,Lusaka,-15.3875,28.3228,Government,Education,HR Analytics,Facebook,Converted,Yes,39288.71
C-5915,2025-12-04,South Africa,Cape Town,-33.9249,18.4241,SME,Retail,Data Automation,Email,Converted,No,223345.69
C-5007,2025-11-14,South Africa,Cape Town,-33.9249,18.4241,NGO,Agriculture,Data Automation,Facebook,Lead,Yes,14064.02
C-2926,2026-03-12,Kenya,Nairobi,-1.2921,36.8219,Government,Retail,HR Analytics,Google Ads,Converted,No,232374.75
C-9302,2025-11-11,Kenya,Nairobi,-1.2921,36.8219,SME,Finance,Data Automation,Organic,Converted,No,213750.88
C-8478,2026-03-11,South Africa,Johannesburg,-26.2041,28.0473,Enterprise,Mining,Process Optimisation,Organic,Not Converted,No,9094.7
C-1562,2025-12-30,Zambia,Lusaka,-15.3875,28.3228,Government,Insurance,HR Analytics,Email,Lead,No,16899.44
C-4375,2026-04-06,South Africa,Cape Town,-33.9249,18.4241,SME,Technology,Cybersecurity,LinkedIn,Lead,No,6083.81
C-9946,2025-11-24,South Africa,Cape Town,-33.9249,18.4241,Startup,Agriculture,HR Analytics,Organic,Converted,Yes,62501.3
C-5892,2026-04-04,Zambia,Lusaka,-15.3875,28.3228,Government,Technology,Process Optimisation,Email,Converted,No,215706.78
C-8365,2026-01-18,Zambia,Lusaka,-15.3875,28.3228,Government,Agriculture,HR Analytics,Google Ads,Lead,Yes,4743.52
C-9158,2026-02-22,South Africa,Cape Town,-33.9249,18.4241,Enterprise,Agriculture,Cybersecurity,Organic,Converted,Yes,148823.59
C-4959,2025-11-22,South Africa,Johannesburg,-26.2041,28.0473,NGO,Retail,BI Dashboard,LinkedIn,Converted,No,96863.53
C-3735,2026-05-03,Zimbabwe,Harare,-17.8292,31.0522,NGO,Agriculture,Data Automation,Facebook,Converted,No,219964.55
C-4992,2026-03-23,South Africa,Cape Town,-33.9249,18.4241,Startup,Technology,AI Chatbot,LinkedIn,Lead,Yes,13096.81
C-1007,2026-03-03,Namibia,Windhoek,-22.5609,17.0658,Startup,Technology,Cybersecurity,Referral,Converted,Yes,27887.67
C-6047,2026-03-24,Zimbabwe,Harare,-17.8292,31.0522,Enterprise,Finance,Cybersecurity,Google Ads,Not Converted,Yes,3764.08
C-7877,2026-03-18,Kenya,Nairobi,-1.2921,36.8219,NGO,Finance,AI Chatbot,Email,Lead,Yes,10106.11
C-9633,2026-04-07,Botswana,Maun,-19.9833,23.4167,Government,Mining,HR Analytics,Facebook,Lead,No,884.94
C-3152,2026-04-03,Botswana,Francistown,-21.1702,27.5079,SME,Education,Forecasting Model,Facebook,Lead,Yes,7322.0
C-1373,2026-04-29,Botswana,Gaborone,-24.6282,25.9231,SME,Retail,HR Analytics,Referral,Lead,Yes,8135.84
C-1172,2026-04-02,South Africa,Cape Town,-33.9249,18.4241,Enterprise,Mining,AI Chatbot,Facebook,Converted,Yes,163609.32
C-6666,2026-02-05,Botswana,Francistown,-21.1702,27.5079,Enterprise,Education,AI Chatbot,Email,Converted,Yes,86668.89
C-1896,2026-03-08,Botswana,Maun,-19.9833,23.4167,NGO,Finance,Process Optimisation,Referral,Lead,Yes,4398.62
C-3653,2025-12-16,Zimbabwe,Harare,-17.8292,31.0522,SME,Agriculture,Data Automation,Referral,Lead,No,17666.99
C-4534,2026-02-16,Kenya,Nairobi,-1.2921,36.8219,NGO,Insurance,Process Optimisation,LinkedIn,Converted,No,101081.98
C-4324,2026-04-18,Zimbabwe,Harare,-17.8292,31.0522,Government,Mining,AI Chatbot,Organic,Converted,No,153283.74
C-4432,2026-02-06,Kenya,Nairobi,-1.2921,36.8219,Startup,Insurance,HR Analytics,Facebook,Lead,No,8265.32
C-2728,2026-01-06,Namibia,Windhoek,-22.5609,17.0658,SME,Technology,Data Automation,Email,Lead,No,6995.92
C-5765,2026-02-03,Namibia,Windhoek,-22.5609,17.0658,Startup,Mining,HR Analytics,Organic,Converted,No,47898.69
C-8573,2026-03-14,South Africa,Johannesburg,-26.2041,28.0473,Government,Finance,Data Automation,Email,Converted,No,234798.12
C-5404,2026-02-06,Namibia,Windhoek,-22.5609,17.0658,NGO,Insurance,Data Automation,Facebook,Converted,Yes,104729.53
C-4735,2025-12-04,South Africa,Johannesburg,-26.2041,28.0473,Government,Education,Cybersecurity,Email,Converted,Yes,228362.68
C-7962,2026-04-01,Zambia,Lusaka,-15.3875,28.3228,NGO,Mining,AI Chatbot,Referral,Lead,No,12630.11
C-5288,2026-01-29,South Africa,Cape Town,-33.9249,18.4241,NGO,Finance,Process Optimisation,Facebook,Converted,Yes,127041.99
C-2192,2025-11-15,South Africa,Cape Town,-33.9249,18.4241,NGO,Retail,AI Chatbot,Email,Lead,Yes,2194.22
C-2674,2026-01-04,Botswana,Maun,-19.9833,23.4167,Government,Agriculture,Forecasting Model,Organic,Lead,No,7927.41
C-7938,2026-01-05,Kenya,Nairobi,-1.2921,36.8219,Startup,Agriculture,Process Optimisation,Email,Not Converted,Yes,2463.72
C-7259,2026-02-08,Botswana,Francistown,-21.1702,27.5079,SME,Agriculture,Forecasting Model,LinkedIn,Converted,No,233713.46
C-4170,2026-02-19,Botswana,Maun,-19.9833,23.4167,NGO,Retail,Data Automation,Email,Lead,No,10701.41
C-7409,2026-04-28,Botswana,Maun,-19.9833,23.4167,SME,Finance,Forecasting Model,Referral,Lead,No,16359.07
C-5646,2026-03-03,Zimbabwe,Harare,-17.8292,31.0522,Enterprise,Finance,Cybersecurity,Referral,Converted,No,254410.64
C-6916,2026-02-24,Kenya,Nairobi,-1.2921,36.8219,Government,Mining,AI Chatbot,LinkedIn,Converted,Yes,246564.31
C-8821,2025-12-05,Botswana,Francistown,-21.1702,27.5079,NGO,Retail,AI Chatbot,Referral,Converted,No,110570.61
C-3241,2026-03-28,Namibia,Windhoek,-22.5609,17.0658,NGO,Education,HR Analytics,Email,Converted,No,183462.18
C-2088,2026-03-10,Kenya,Nairobi,-1.2921,36.8219,Enterprise,Mining,Process Optimisation,Email,Lead,No,3466.18
C-4222,2026-03-05,Namibia,Windhoek,-22.5609,17.0658,NGO,Retail,BI Dashboard,Organic,Lead,No,9858.39
C-7593,2025-11-12,Botswana,Maun,-19.9833,23.4167,Government,Technology,Data Automation,Email,Not Converted,No,7633.66
C-3383,2026-04-28,Zambia,Lusaka,-15.3875,28.3228,Government,Retail,Cybersecurity,Referral,Lead,No,9077.98
C-9975,2026-03-09,Zambia,Lusaka,-15.3875,28.3228,Government,Finance,Process Optimisation,Referral,Lead,No,8794.19
C-4967,2026-05-05,Botswana,Maun,-19.9833,23.4167,Government,Retail,BI Dashboard,Referral,Converted,Yes,75832.15
C-3059,2026-03-06,Botswana,Gaborone,-24.6282,25.9231,NGO,Education,Process Optimisation,Referral,Lead,No,6137.71
C-4496,2026-03-15,Kenya,Nairobi,-1.2921,36.8219,SME,Agriculture,HR Analytics,Referral,Lead,No,12631.81
C-3425,2026-03-14,Namibia,Windhoek,-22.5609,17.0658,Enterprise,Mining,Cybersecurity,Organic,Lead,Yes,7591.01
C-3659,2025-12-26,South Africa,Johannesburg,-26.2041,28.0473,NGO,Technology,Process Optimisation,Google Ads,Converted,Yes,235176.17
C-3798,2026-04-07,Zimbabwe,Harare,-17.8292,31.0522,SME,Agriculture,Cybersecurity,Organic,Converted,No,226845.57
C-3493,2026-01-04,Kenya,Nairobi,-1.2921,36.8219,SME,Insurance,HR Analytics,Organic,Not Converted,No,13397.03
C-4085,2026-04-09,South Africa,Johannesburg,-26.2041,28.0473,Startup,Mining,HR Analytics,Email,Converted,No,243870.05
C-9608,2026-04-12,Botswana,Francistown,-21.1702,27.5079,Enterprise,Insurance,Data Automation,Facebook,Not Converted,No,12484.65
C-5456,2025-11-29,Zambia,Lusaka,-15.3875,28.3228,NGO,Education,Process Optimisation,LinkedIn,Converted,No,55565.04
C-5744,2025-12-18,Nigeria,Lagos,6.5244,3.3792,Government,Mining,Cybersecurity,Facebook,Converted,No,175701.74
C-3190,2025-12-22,South Africa,Cape Town,-33.9249,18.4241,Startup,Insurance,Cybersecurity,Facebook,Lead,No,9433.76
C-1991,2026-01-11,Nigeria,Lagos,6.5244,3.3792,SME,Finance,BI Dashboard,Google Ads,Lead,No,10662.62
C-9632,2025-11-11,Zimbabwe,Harare,-17.8292,31.0522,Government,Finance,HR Analytics,Facebook,Lead,No,10072.56
C-8196,2026-03-02,Botswana,Maun,-19.9833,23.4167,Government,Education,AI Chatbot,Facebook,Converted,Yes,238519.39
C-3190,2026-02-11,Zimbabwe,Harare,-17.8292,31.0522,NGO,Insurance,HR Analytics,Email,Lead,No,8471.45
C-6131,2025-11-20,Botswana,Maun,-19.9833,23.4167,Startup,Retail,Forecasting Model,Email,Not Converted,Yes,9759.9
C-9234,2026-02-23,Kenya,Nairobi,-1.2921,36.8219,Enterprise,Mining,AI Chatbot,Referral,Lead,Yes,3377.14
C-4200,2025-12-18,South Africa,Cape Town,-33.9249,18.4241,SME,Retail,Process Optimisation,Organic,Not Converted,No,8454.37
C-7623,2025-11-16,Botswana,Gaborone,-24.6282,25.9231,Startup,Agriculture,Cybersecurity,Email,Lead,No,11699.79
C-4327,2026-04-14,Zambia,Lusaka,-15.3875,28.3228,Enterprise,Education,Data Automation,Organic,Converted,Yes,26475.64
C-2750,2025-12-22,South Africa,Johannesburg,-26.2041,28.0473,SME,Technology,BI Dashboard,Email,Converted,Yes,127239.21
C-5006,2026-03-25,Botswana,Gaborone,-24.6282,25.9231,Startup,Insurance,HR Analytics,LinkedIn,Converted,Yes,155583.06
C-4241,2026-02-11,Botswana,Maun,-19.9833,23.4167,Enterprise,Retail,Data Automation,LinkedIn,Not Converted,Yes,4231.03
C-8091,2026-02-15,Zambia,Lusaka,-15.3875,28.3228,Startup,Education,AI Chatbot,Organic,Converted,Yes,226501.1
C-8947,2026-04-19,South Africa,Cape Town,-33.9249,18.4241,Government,Agriculture,Process Optimisation,Organic,Converted,No,144432.53
C-6447,2025-12-04,Zambia,Lusaka,-15.3875,28.3228,SME,Insurance,Process Optimisation,Email,Converted,Yes,56295.65
C-9801,2026-01-05,South Africa,Johannesburg,-26.2041,28.0473,Enterprise,Technology,HR Analytics,LinkedIn,Converted,No,29303.26
C-4210,2026-02-22,Botswana,Maun,-19.9833,23.4167,SME,Education,BI Dashboard,Facebook,Converted,Yes,12381.66
C-4711,2026-03-31,Botswana,Francistown,-21.1702,27.5079,Enterprise,Insurance,Forecasting Model,Email,Lead,No,13477.48
C-3783,2025-12-21,Zambia,Lusaka,-15.3875,28.3228,Government,Insurance,BI Dashboard,Referral,Converted,No,232236.54
C-2978,2026-03-05,Nigeria,Lagos,6.5244,3.3792,SME,Finance,BI Dashboard,LinkedIn,Converted,No,47865.03
C-5703,2025-12-31,Zimbabwe,Harare,-17.8292,31.0522,SME,Insurance,BI Dashboard,Facebook,Lead,No,15298.33
C-3195,2026-05-05,Botswana,Gaborone,-24.6282,25.9231,Startup,Mining,AI Chatbot,Facebook,Converted,No,19024.1
C-8358,2026-01-17,Botswana,Gaborone,-24.6282,25.9231,NGO,Insurance,Cybersecurity,Referral,Lead,Yes,2481.98
C-1316,2025-12-29,South Africa,Cape Town,-33.9249,18.4241,Startup,Education,Data Automation,LinkedIn,Converted,Yes,250287.55
C-7578,2026-02-26,Zimbabwe,Harare,-17.8292,31.0522,Government,Technology,BI Dashboard,Google Ads,Lead,Yes,14150.83
C-3831,2026-01-14,Zimbabwe,Harare,-17.8292,31.0522,NGO,Education,Forecasting Model,Organic,Converted,No,171909.15
C-9537,2026-01-14,Zimbabwe,Harare,-17.8292,31.0522,Government,Agriculture,Cybersecurity,Email,Lead,Yes,2985.53
C-3551,2026-02-11,Botswana,Gaborone,-24.6282,25.9231,Government,Finance,Cybersecurity,Google Ads,Converted,Yes,164765.75
C-1050,2026-03-16,South Africa,Cape Town,-33.9249,18.4241,Startup,Agriculture,Data Automation,Organic,Not Converted,No,6676.58
C-8568,2026-05-07,Zambia,Lusaka,-15.3875,28.3228,NGO,Mining,HR Analytics,LinkedIn,Lead,No,1543.25
C-3061,2026-03-27,South Africa,Cape Town,-33.9249,18.4241,NGO,Agriculture,HR Analytics,Organic,Converted,Yes,148161.54
C-7667,2026-05-07,Zambia,Lusaka,-15.3875,28.3228,Government,Retail,BI Dashboard,Organic,Lead,No,16004.45
C-7245,2026-04-18,Botswana,Francistown,-21.1702,27.5079,Government,Retail,Process Optimisation,LinkedIn,Lead,Yes,4803.54
